,NR.AhR,smiles
6024,0.0,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
6025,0.0,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O
6026,0.0,O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
6027,0.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
6028,0.0,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
6029,1.0,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
6030,1.0,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1
6031,0.0,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
6032,0.0,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1
6033,0.0,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1
6034,0.0,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
6035,0.0,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
6036,0.0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
6037,0.0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
6038,0.0,N#CN
6039,0.0,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
6040,0.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
6041,0.0,O=S(=O)(O)O.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1
6042,0.0,N=C(N)NCC1COc2ccccc2O1
6043,0.0,N=C(N)N.N=C(N)N.O=C(O)O
6044,0.0,NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1
6045,0.0,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
6046,0.0,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
6047,0.0,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
6048,0.0,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
6049,0.0,NC(=O)c1cccnc1
6050,0.0,NC(=O)c1cnccn1
6051,0.0,NC(=O)C1c2ccccc2CCc2ccccc21
6052,0.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
6053,0.0,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
6054,0.0,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
6055,0.0,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
6056,0.0,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
6057,0.0,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
6058,0.0,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21
6059,0.0,NC(=O)NNc1ccccc1
6060,0.0,CCOC(N)=O
6061,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1
6062,0.0,COc1ccccc1OCC(O)COC(N)=O
6063,0.0,NC(=O)OCCCc1ccccc1
6064,0.0,NC(=S)N/N=C/c1cccnc1
6065,0.0,CC(C)C[C@H](CN)CC(=O)O
6066,0.0,Nc1cc(=O)nc(N)[nH]1
6067,0.0,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1
6068,0.0,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1
6069,0.0,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
6070,0.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
6071,0.0,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
6072,0.0,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
6073,0.0,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
6074,0.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
6075,0.0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1
6076,0.0,N=C(N)NS(=O)(=O)c1ccc(N)cc1
6077,0.0,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
6078,0.0,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
6079,0.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1
6080,0.0,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
6081,0.0,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
6082,0.0,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
6083,0.0,Nc1ccc(S(N)(=O)=O)cc1
6084,0.0,NC1CCCCC1.NC1CCCCC1.O=P(O)(O)OC[C@H](O)CO
6085,0.0,Nc1ccncc1
6086,0.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
6087,0.0,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
6088,0.0,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O
6089,0.0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1
6090,0.0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1
6091,0.0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1
6092,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1
6093,0.0,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
6094,1.0,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
6095,0.0,Nc1nc(N)nc(NC2CC2)n1
6096,0.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
6097,0.0,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC
6098,0.0,COc1ccc(Cc2cnc(N)nc2N)cc1OC
6099,0.0,Nc1nc(N)c(-c2ccccc2)s1
6100,0.0,Nc1nnnn1-c1ccccc1
6101,0.0,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
6102,0.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
6103,0.0,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN
6104,0.0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
6105,0.0,NCC1(CC(=O)O)CCCCC1
6106,0.0,NCC1CCC(C(=O)O)CC1
6107,0.0,NCc1ccccc1Sc1ccccc1CO
6108,0.0,NCCCC(=O)O
6109,0.0,CCCCCCCCCCCCOCCCN
6110,0.0,NCCS
6111,0.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
6112,0.0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
6113,0.0,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
6114,0.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
6115,0.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
6116,0.0,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
6117,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
6118,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
6119,0.0,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
6120,0.0,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
6121,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
6122,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
6123,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
6124,0.0,NS(=O)(=O)Cc1noc2ccccc12
6125,0.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
6126,0.0,c1ccc(C2CC2)c(OCC2=NCCN2)c1
6127,0.0,O.O.O=S(O)CO[Na]
6128,0.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.O.O
6129,0.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.O.O
6130,0.0,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O
6131,0.0,O.O.Oc1cc(O)cc(O)c1
6132,0.0,O.O=P1(N(CCCl)CCCl)NCCCO1
6133,0.0,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O.O
6134,0.0,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
6135,0.0,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
6136,0.0,C[C@@H]([C@H](O)c1ccccc1)N(C)C
6137,0.0,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO
6138,0.0,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
6139,0.0,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
6140,0.0,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
6141,0.0,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O
6142,0.0,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O
6143,0.0,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
6144,0.0,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
6145,0.0,CC#CCC(C)[C@H](O)/C=C/C1[C@H](O)C[C@@H]2C/C(=C\CCCC(=O)O)C[C@H]12
6146,0.0,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O
6147,0.0,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
6148,0.0,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
6149,0.0,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
6150,0.0,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O
6151,0.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
6152,0.0,OC[C@@H](O)C(O)[C@H](O)CO
6153,0.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
6154,0.0,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
6155,0.0,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
6156,0.0,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
6157,0.0,OC1OC[C@@H](O)[C@H](O)[C@@H]1O
6158,0.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
6159,1.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
6160,0.0,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
6161,0.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
6162,0.0,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O
6163,0.0,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
6164,0.0,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
6165,0.0,O=[N+]([O-])O.[NH3+]c1ccccc1
6166,0.0,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1
6167,0.0,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
6168,0.0,CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1
6169,0.0,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
6170,0.0,CC(=O)[O-].C[N+](C)(C)CCO
6171,0.0,CC(=O)NC(CCC(N)=O)C(=O)O
6172,0.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
6173,0.0,CC(=O)Nc1ccc(CC(=O)O)cc1
6174,0.0,CC(=O)Nc1ccc(OC(C)=O)cc1
6175,0.0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
6176,0.0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
6177,0.0,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
6180,0.0,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
6181,1.0,CCC(=O)c1c(O)cc(O)cc1O
6182,0.0,CCC(=O)c1ccc(O)cc1
6183,0.0,NC(=O)NC(=O)Cc1ccccc1
6184,0.0,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
6185,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC
6186,0.0,C=CCCCCCCCCC(=O)OC
6187,0.0,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1
6188,0.0,CCCCCCCCCCCCCCCC(=O)NCCO
6189,0.0,CCCCCCCCCCCCCCCCCC(=O)OCCO
6190,0.0,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
6191,0.0,O=C(CN1CCNCC1)NC1CCCCC1
6192,0.0,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
6193,0.0,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
6194,0.0,NC(=O)Nc1ccc([As](=O)(O)O)cc1
6195,0.0,CCCC(C)(COC(N)=O)COC(N)=O
6196,1.0,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC
6197,0.0,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O
6198,1.0,CC=CC=NNC(=O)c1ccncc1
6199,0.0,CN1CCN(C(=O)C2CCCCC2)CC1
6200,0.0,CC(=O)NC(=O)c1ccccc1O
6201,0.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
6202,0.0,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
6203,0.0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
6204,0.0,Cc1cccc(C)c1NC(=O)NC1=CCCN1C
6205,0.0,CNC(=N)NC(=O)Nc1c(C)cccc1C
6206,0.0,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
6207,0.0,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
6208,0.0,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1
6209,0.0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
6210,0.0,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
6211,0.0,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
6212,0.0,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
6213,0.0,Nc1ccc(C(=O)NCC(=O)O)cc1
6214,0.0,O=C(O)CNC(=O)c1ccccc1
6215,0.0,O=C(O)CNC(=O)c1ccccc1I
6216,0.0,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
6217,0.0,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO
6218,0.0,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12
6219,1.0,NNC(=O)c1ccncc1
6220,0.0,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
6221,0.0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1
6222,0.0,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O
6223,0.0,O=C(O)/C=C/c1ccccc1
6224,0.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O
6225,0.0,COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C.O=C(O)/C=C\C(=O)O
6226,0.0,Nc1c2c(nc3ccccc13)CCCC2O.O=C(O)/C=C\C(=O)O
6227,0.0,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O
6228,0.0,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C
6229,0.0,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
6230,0.0,O=C1CC[C@@H](C(=O)O)N1
6231,0.0,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@H]2O)CC2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
6232,0.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
6233,0.0,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1
6234,0.0,CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12
6235,0.0,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
6236,0.0,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
6237,0.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=C(O)[C@H](O)[C@@H](O)C(=O)O
6238,0.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=C(O)[C@H](O)[C@@H](O)C(=O)O
6239,0.0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O=C([O-])[C@@H](O)[C@@H](O)C(=O)O.O=C([O-])[C@@H](O)[C@@H](O)C(=O)O
6240,0.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
6241,0.0,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O
6242,0.0,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O
6243,0.0,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
6244,0.0,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
6245,0.0,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
6246,0.0,CC(O)C(=O)O
6247,0.0,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
6248,0.0,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O
6249,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
6250,0.0,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=C(O)C(O)C(O)C(=O)O
6251,0.0,CC[C@@H](C)[C@@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(=O)N[C@@H]2CCCCNC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1
6252,0.0,CC[C@@H](C)[C@@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(=O)N[C@@H]2CCCCNC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1
6253,0.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
6254,0.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
6255,0.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)C=CC(=O)O
6256,0.0,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1
6257,0.0,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](OC(=O)c3ccccc3C(=O)O)[C@H](O)O[C@@H]2COC(C)=O)[C@H](O)[C@@H](OC(=O)c2ccccc2C(=O)O)[C@@H]1O
6258,0.0,O=C(O)C1CCCN1
6259,0.0,O=C(O)c1cccnc1
6260,0.0,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C.O=C(O)c1cccnc1
6261,0.0,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
6262,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
6263,0.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
